UDI,Machine failure,Process temperature [K],Rotational speed [rpm],Tool wear [min]
2977,0.0,309.3,1881,98
2978,0.0,309.3,1413,101
2979,0.0,309.4,1642,103
2980,0.0,309.5,1542,108
2981,0.0,309.5,1447,110
2982,0.0,309.4,1530,112
2983,0.0,309.5,1795,117
2984,0.0,309.6,1290,119
2985,0.0,309.7,1639,121
2986,0.0,309.8,1596,123
2987,0.0,309.8,1455,125
2988,0.0,309.8,1659,127
2989,0.0,309.8,1532,130
2990,0.0,309.8,1502,133
2991,0.0,309.8,1688,135
2992,0.0,309.7,1341,137
2993,0.0,309.7,1685,140
2994,0.0,309.8,1370,143
2995,0.0,309.8,1461,146
2996,0.0,309.8,1550,148
2997,0.0,309.8,1508,150
2998,0.0,309.8,1345,153
2999,0.0,309.7,1616,155
3000,0.0,309.7,1395,157
3001,1.0,309.8,1324,159
3002,0.0,309.8,1445,164
3003,0.0,309.8,1555,166
3004,0.0,309.9,1449,169
3005,0.0,309.9,1466,172
3006,0.0,309.9,1503,175
3007,0.0,309.7,1488,177
3008,0.0,309.7,1314,179
3009,0.0,309.7,1547,181
3010,0.0,309.7,1466,184
3011,0.0,309.6,1537,187
3012,0.0,309.5,1434,189
3013,0.0,309.6,1432,192
3014,0.0,309.6,1390,194
3015,0.0,309.7,1580,196
3016,0.0,309.7,1589,198
3017,0.0,309.8,1441,200
3018,0.0,309.8,1305,202
3019,0.0,309.8,1566,204
3020,1.0,309.8,1379,207
3021,0.0,309.6,1543,209
3022,0.0,309.8,1421,211
3023,0.0,309.6,1760,213
3024,0.0,309.5,1711,215
3025,0.0,309.6,1465,217
3026,0.0,309.6,1366,219
3027,0.0,309.5,1888,221
3028,0.0,309.5,1777,0
3029,0.0,309.5,1379,2
3030,0.0,309.5,1525,4
3031,0.0,309.6,1563,6
3032,0.0,309.7,1389,9
3033,0.0,309.8,1447,12
3034,0.0,309.7,1934,15
3035,0.0,309.7,1470,18
3036,0.0,309.7,1428,23
3037,0.0,309.6,1319,26
3038,0.0,309.7,1887,28
3039,0.0,309.5,1349,30
3040,0.0,309.5,1665,32
3041,0.0,309.5,1474,35
3042,0.0,309.5,1543,37
3043,0.0,309.4,1459,39
3044,0.0,309.5,1551,42
3045,0.0,309.4,1981,44
3046,0.0,309.4,1526,46
3047,0.0,309.4,1501,48
3048,0.0,309.4,1558,51
3049,0.0,309.3,1532,53
3050,0.0,309.2,1326,55
3051,0.0,309.2,1431,57
3052,0.0,309.3,1366,59
3053,0.0,309.2,1421,61
3054,0.0,309.3,1506,63
3055,0.0,309.3,1342,68
3056,0.0,309.2,1427,73
3057,0.0,309.2,1667,75
3058,0.0,309.1,1400,77
3059,0.0,309.0,1709,79
3060,0.0,309.0,1368,81
3061,0.0,309.1,1882,84
3062,0.0,309.1,1353,86
3063,0.0,309.0,1553,88
3064,0.0,309.1,1431,90
3065,0.0,309.1,1731,92
3066,1.0,309.2,1687,95
3067,0.0,309.2,1457,98
3068,0.0,309.2,1533,101
3069,0.0,309.0,1622,103
3070,0.0,309.1,1791,108
3071,0.0,309.1,1631,110
3072,0.0,309.0,2174,112
3073,0.0,309.0,1314,114
3074,0.0,309.1,1478,116
3075,0.0,309.2,1783,118
3076,0.0,309.2,1385,120
3077,0.0,309.2,1444,123
3078,0.0,309.3,1841,125
3079,0.0,309.4,1349,127
3080,0.0,309.3,1340,130
3081,0.0,309.2,1539,132
3082,0.0,309.3,1932,135
3083,0.0,309.3,1407,138
3084,0.0,309.3,1712,141
3085,0.0,309.4,1329,143
3086,0.0,309.2,1441,148
3087,0.0,309.2,1610,150
3088,0.0,309.1,1474,152
3089,0.0,309.1,1624,155
3090,0.0,309.3,1520,158
3091,0.0,309.3,1448,163
3092,0.0,309.3,1558,168
3093,0.0,309.3,2293,170
3094,0.0,309.3,1397,173
3095,0.0,309.3,1972,175
3096,0.0,309.2,1574,177
3097,0.0,309.2,1560,180
3098,0.0,309.2,1353,182
3099,0.0,309.2,1389,185
3100,0.0,309.1,1513,188
3101,0.0,309.1,1578,191
3102,0.0,309.0,1467,193
3103,0.0,309.1,1412,198
3104,0.0,309.1,1668,200
3105,0.0,309.2,1678,202
3106,0.0,309.1,1612,205
3107,0.0,309.1,1485,207
3108,0.0,309.1,1456,209
3109,0.0,309.2,1504,212
3110,0.0,309.2,1491,214
3111,0.0,309.2,1525,0
3112,0.0,309.2,1759,5
3113,0.0,309.1,1355,7
3114,0.0,309.1,1345,10
3115,0.0,309.2,1683,13
3116,0.0,309.2,1658,16
3117,0.0,309.2,1566,18
3118,0.0,309.3,1469,20
3119,0.0,309.5,1458,23
3120,0.0,309.4,1858,26
3121,0.0,309.4,1563,28
3122,0.0,309.4,2141,33
3123,0.0,309.3,1473,35
3124,0.0,309.4,1498,37
3125,0.0,309.4,1568,42
3126,0.0,309.4,1694,44
3127,0.0,309.4,1499,46
3128,0.0,309.5,1717,48
3129,0.0,309.5,1462,50
3130,0.0,309.6,1642,53
3131,0.0,309.6,1760,55
3132,0.0,309.5,1660,57
3133,0.0,309.5,1557,59
3134,0.0,309.6,1442,61
3135,0.0,309.6,1359,66
3136,0.0,309.8,1342,68
3137,0.0,309.9,1435,70
3138,0.0,309.9,1567,72
3139,0.0,309.9,1376,74
3140,0.0,309.9,1513,76
3141,1.0,309.9,2563,81
3142,0.0,310.0,1521,86
3143,0.0,310.0,1658,88
3144,0.0,310.0,1419,90
3145,0.0,310.0,1478,95
3146,0.0,310.0,1415,98
3147,0.0,309.9,1780,101
3148,0.0,309.7,1440,104
3149,0.0,309.8,1448,107
3150,0.0,309.7,1500,112
3151,0.0,309.8,1513,117
3152,0.0,309.8,1428,119
3153,0.0,309.8,1473,121
3154,0.0,309.9,1483,124
3155,0.0,309.7,1534,127
3156,0.0,309.8,1367,129
3157,0.0,309.7,1467,131
3158,0.0,309.7,1488,133
3159,0.0,309.7,1679,136
3160,0.0,309.8,1409,138
3161,0.0,309.7,1367,143
3162,0.0,309.8,1314,146
3163,0.0,309.9,1480,148
3164,0.0,309.8,1549,150
3165,0.0,309.7,1685,152
3166,0.0,309.6,1536,154
3167,0.0,309.7,1539,156
3168,0.0,309.7,1384,159
3169,0.0,309.6,1614,161
3170,0.0,309.6,1675,164
3171,0.0,309.7,1685,167
3172,0.0,309.6,1386,170
3173,0.0,309.6,1488,172
3174,0.0,309.6,1624,175
3175,0.0,309.6,1600,177
3176,0.0,309.6,1468,179
3177,0.0,309.6,1435,181
3178,0.0,309.5,1564,183
3179,0.0,309.4,1329,186
3180,0.0,309.3,1570,189
3181,0.0,309.4,1433,191
3182,0.0,309.4,1527,194
3183,0.0,309.3,1443,196
3184,0.0,309.3,1616,199
3185,0.0,309.3,1654,201
3186,0.0,309.3,1685,203
3187,0.0,309.4,1456,205
3188,0.0,309.4,1752,208
3189,0.0,309.2,1438,211
3190,0.0,309.1,1551,214
3191,0.0,309.2,1599,216
3192,0.0,309.2,1732,218
3193,0.0,309.2,1418,221
3194,0.0,309.1,1401,0
3195,0.0,309.0,1454,2
3196,0.0,309.2,1635,4
3197,0.0,309.1,1489,7
3198,0.0,309.1,1465,9
3199,0.0,309.1,1463,11
3200,0.0,309.1,1560,14
3201,0.0,309.2,1454,19
3202,0.0,309.1,1479,22
3203,0.0,309.2,1430,24
3204,0.0,309.1,1533,26
3205,0.0,309.0,1404,29
3206,0.0,308.9,1548,31
3207,0.0,309.0,1612,34
3208,0.0,309.0,1642,37
3209,0.0,309.1,1406,40
3210,0.0,309.2,1587,43
3211,0.0,309.2,1364,45
3212,0.0,309.2,1462,48
3213,0.0,309.2,1649,50
3214,0.0,309.2,1752,52
3215,0.0,309.3,1396,54
3216,0.0,309.4,2179,59
3217,0.0,309.5,1653,62
3218,0.0,309.5,2025,64
3219,0.0,309.6,1426,66
3220,0.0,309.6,1503,68
3221,0.0,309.6,1525,71
3222,0.0,309.6,1423,74
3223,0.0,309.7,1435,76
3224,0.0,309.5,1495,79
3225,0.0,309.5,1557,84
3226,0.0,309.4,1474,87
3227,0.0,309.3,1465,89
3228,0.0,309.3,1589,91
3229,0.0,309.3,1475,94
3230,0.0,309.4,1442,96
3231,0.0,309.4,1556,98
3232,0.0,309.3,1425,100
3233,0.0,309.3,1580,102
3234,0.0,309.4,1474,104
3235,0.0,309.4,1489,109
3236,0.0,309.4,1946,111
3237,1.0,309.4,1342,113
3238,0.0,309.5,1758,116
3239,0.0,309.4,1724,119
3240,0.0,309.5,1430,122
3241,0.0,309.5,1612,124
3242,0.0,309.5,1469,126
3243,0.0,309.6,1384,131
3244,0.0,309.6,1724,133
3245,0.0,309.6,1397,135
3246,0.0,309.6,1588,138
3247,0.0,309.7,1468,141
3248,0.0,309.8,1594,143
3249,0.0,309.7,1511,146
3250,0.0,309.8,1493,149
3251,0.0,309.8,1709,151
3252,0.0,309.6,1501,156
3253,0.0,309.7,1668,158
3254,0.0,309.6,1502,160
3255,0.0,309.7,1288,162
3256,0.0,309.7,1491,165
3257,0.0,309.8,1519,167
3258,0.0,309.9,1984,169
3259,0.0,309.9,1643,171
3260,0.0,310.0,1625,173
3261,0.0,310.0,2068,176
3262,0.0,310.1,1469,179
3263,0.0,310.1,1558,184
3264,0.0,310.0,1344,186
3265,0.0,310.1,1455,188
3266,0.0,310.1,1355,193
3267,1.0,310.1,1269,195
3268,0.0,310.0,1550,197
3269,0.0,310.1,1525,199
3270,0.0,310.0,1696,202
3271,0.0,310.1,1937,205
3272,0.0,310.0,1689,207
3273,0.0,310.0,1593,210
3274,0.0,309.9,1565,213
3275,0.0,310.0,1665,0
3276,0.0,310.0,1532,2
3277,0.0,310.0,1438,7
3278,0.0,310.1,1531,9
3279,0.0,310.0,1506,11
3280,0.0,309.9,1382,13
3281,0.0,309.9,1456,15
3282,0.0,310.0,1445,18
3283,0.0,309.9,1515,21
3284,0.0,309.9,1449,23
3285,0.0,309.9,1362,25
3286,0.0,309.9,1687,30
3287,0.0,310.0,1618,32
3288,0.0,310.1,1558,34
3289,0.0,310.1,1662,37
3290,0.0,310.1,1295,39
3291,0.0,310.2,1385,42
3292,0.0,310.1,1479,44
3293,0.0,310.3,1400,47
3294,0.0,310.3,1357,49
3295,0.0,310.2,1657,52
3296,0.0,310.2,1496,54
3297,0.0,310.3,1379,56
3298,0.0,310.3,1548,59
3299,0.0,310.3,1499,61
3300,0.0,310.5,1390,63
3301,0.0,310.4,1538,65
3302,0.0,310.5,1365,70
3303,0.0,310.5,1503,72
3304,0.0,310.4,1390,74
3305,0.0,310.3,1497,76
3306,0.0,310.4,1577,78
3307,0.0,310.5,1432,81
3308,0.0,310.5,1563,83
3309,0.0,310.4,1433,86
3310,0.0,310.4,1384,88
3311,0.0,310.4,1346,90
3312,0.0,310.4,1459,92
3313,0.0,310.4,1639,94
3314,0.0,310.4,1737,96
3315,0.0,310.5,1489,98
3316,0.0,310.6,1492,100
3317,0.0,310.5,1217,103
3318,0.0,310.5,1636,106
3319,0.0,310.4,1436,108
3320,0.0,310.4,1689,110
3321,0.0,310.5,2289,112
3322,0.0,310.6,1522,114
3323,0.0,310.5,1351,116
3324,0.0,310.5,1589,118
3325,0.0,310.6,1578,120
3326,0.0,310.6,1587,122
3327,0.0,310.6,1962,124
3328,0.0,310.6,2432,126
3329,0.0,310.6,1418,129
3330,0.0,310.7,1683,131
3331,0.0,310.8,1385,133
3332,0.0,310.8,1559,135
3333,0.0,310.8,1671,137
3334,0.0,310.8,1343,140
3335,0.0,310.8,1548,143
3336,0.0,310.9,1705,146
3337,0.0,310.8,1535,148
3338,0.0,310.8,1564,150
3339,0.0,310.9,1510,152
3340,0.0,310.9,1492,155
3341,0.0,310.8,1452,157
3342,0.0,310.7,1329,160
3343,0.0,310.8,1382,165
3344,0.0,310.8,1628,167
3345,0.0,310.7,1706,170
3346,0.0,310.7,1594,172
3347,0.0,310.7,1761,174
3348,0.0,310.6,1529,176
3349,0.0,310.7,1532,178
3350,0.0,310.7,1673,181
3351,1.0,310.8,1285,183
3352,0.0,310.8,1680,185
3353,0.0,310.8,1610,187
3354,0.0,310.9,1632,189
3355,0.0,310.9,1559,191
3356,0.0,310.8,1367,193
3357,1.0,310.8,1355,195
3358,0.0,310.7,1414,197
3359,0.0,310.6,1522,202
3360,0.0,310.6,1525,204
3361,0.0,310.6,1394,206
3362,0.0,310.6,1519,208
3363,0.0,310.6,1445,210
3364,0.0,310.6,1555,212
3365,0.0,310.5,1633,0
3366,0.0,310.6,1630,2
3367,0.0,310.7,1692,5
3368,0.0,310.7,1790,8
3369,0.0,310.8,1350,13
3370,1.0,310.9,2760,15
3371,0.0,310.7,1584,17
3372,0.0,310.7,1989,19
3373,0.0,310.8,1431,21
3374,0.0,310.7,1568,23
3375,0.0,310.7,1376,25
3376,0.0,310.6,1459,27
3377,0.0,310.8,1385,30
3378,0.0,310.8,1591,33
3379,0.0,310.7,1568,38
3380,0.0,310.7,1459,40
3381,0.0,310.7,1590,43
3382,0.0,310.6,1376,45
3383,0.0,310.6,1510,47
3384,0.0,310.6,1674,49
3385,0.0,310.6,1426,54
3386,0.0,310.7,1466,56
3387,0.0,310.8,1474,58
3388,0.0,310.8,1290,63
3389,0.0,310.9,1435,66
3390,0.0,310.7,1416,69
3391,0.0,310.7,1599,72
3392,0.0,310.7,1466,77
3393,0.0,310.7,1408,79
3394,0.0,310.6,1490,81
3395,0.0,310.6,1405,83
3396,0.0,310.5,1647,85
3397,0.0,310.6,1459,87
3398,0.0,310.6,1648,90
3399,0.0,310.7,1675,92
3400,0.0,310.7,1605,94
3401,0.0,310.7,1536,96
3402,0.0,310.7,1617,101
3403,0.0,310.6,1347,104
3404,0.0,310.5,1337,106
3405,0.0,310.4,1695,108
3406,0.0,310.4,1635,110
3407,0.0,310.4,1470,113
3408,0.0,310.4,1381,115
3409,0.0,310.4,1382,117
3410,0.0,310.4,1697,120
3411,0.0,310.3,1451,123
3412,0.0,310.3,1419,125
3413,0.0,310.3,1313,127
3414,0.0,310.3,1560,129
3415,0.0,310.3,1555,131
3416,0.0,310.4,1579,133
3417,0.0,310.5,1435,135
3418,0.0,310.6,1621,137
3419,0.0,310.6,1555,139
3420,0.0,310.5,1611,144
3421,0.0,310.6,1834,146
3422,0.0,310.5,1612,148
3423,0.0,310.4,1629,151
3424,0.0,310.4,1496,153
3425,0.0,310.5,1593,155
3426,0.0,310.5,1623,157
3427,0.0,310.5,1380,160
3428,0.0,310.6,1562,162
3429,0.0,310.6,1391,164
3430,0.0,310.5,1551,166
3431,0.0,310.6,1821,171
3432,0.0,310.7,1429,176
3433,0.0,310.7,2012,178
3434,0.0,310.6,1924,181
3435,0.0,310.5,1412,184
3436,0.0,310.5,1389,187
3437,0.0,310.5,1466,189
3438,0.0,310.5,2297,191
3439,0.0,310.4,1471,193
3440,0.0,310.3,1492,195
3441,0.0,310.3,1460,197
3442,0.0,310.4,1559,199
3443,0.0,310.5,1495,201
3444,0.0,310.5,1535,204
3445,0.0,310.6,1381,206
3446,0.0,310.6,1599,208
3447,0.0,310.6,1400,211
3448,0.0,310.6,1624,216
3449,0.0,310.6,1478,218
3450,0.0,310.7,1605,220
3451,0.0,310.6,1506,222
3452,0.0,310.6,1455,0
3453,1.0,310.5,1602,2
3454,0.0,310.4,1425,7
3455,0.0,310.4,1918,9
3456,0.0,310.3,1611,11
3457,0.0,310.4,1610,16
3458,1.0,310.4,2639,21
3459,0.0,310.4,1329,24
3460,0.0,310.4,1270,26
3461,0.0,310.3,1415,28
3462,0.0,310.4,1330,30
3463,0.0,310.5,1786,35
3464,0.0,310.5,1809,40
3465,0.0,310.6,1303,42
3466,0.0,310.7,1383,44
3467,0.0,310.6,1447,47
3468,0.0,310.7,1461,49
3469,0.0,310.7,2092,51
3470,0.0,310.7,1429,53
3471,0.0,310.8,1736,56
3472,0.0,310.7,1441,58
3473,0.0,310.7,1523,60
3474,0.0,310.8,1691,62
3475,0.0,310.8,1557,65
3476,0.0,310.7,1644,68
3477,0.0,310.6,1522,70
3478,0.0,310.7,1547,72
3479,0.0,310.7,1597,74
3480,0.0,310.8,1619,76
3481,0.0,310.8,1400,79
3482,0.0,310.9,1663,81
3483,0.0,310.8,1540,83
3484,0.0,310.8,1455,85
3485,0.0,310.8,1519,90
3486,0.0,310.8,1427,92
3487,0.0,310.8,1650,94
3488,0.0,310.8,1508,96
3489,0.0,310.9,1379,99
3490,0.0,310.9,1542,101
3491,0.0,310.9,1763,103
3492,0.0,310.9,1590,106
3493,0.0,311.0,1336,111
3494,0.0,311.0,1638,116
3495,0.0,311.0,1356,119
3496,0.0,311.0,1384,121
3497,0.0,310.9,1309,124
3498,0.0,311.0,1642,126
3499,0.0,311.0,1289,128
3500,0.0,311.0,1353,130
3501,0.0,311.0,1871,132
3502,0.0,311.0,1291,137
3503,0.0,310.9,1346,142
3504,0.0,310.8,1493,145
3505,0.0,310.8,1524,147
3506,0.0,310.8,1726,150
3507,0.0,310.8,1435,152
3508,0.0,310.8,1502,157
3509,0.0,310.9,1608,160
3510,0.0,311.0,1771,162
3511,0.0,311.0,1474,164
3512,0.0,311.0,1322,166
3513,0.0,311.0,1393,168
3514,0.0,311.1,1417,171
3515,0.0,311.0,1430,174
3516,0.0,311.1,1605,179
3517,0.0,311.1,1402,182
3518,0.0,311.0,1550,184
3519,0.0,311.0,1376,186
3520,0.0,310.9,1569,188
3521,0.0,311.0,1669,191
3522,0.0,311.0,1541,193
3523,0.0,311.0,1651,195
3524,0.0,310.9,1521,197
3525,0.0,310.8,1365,199
3526,0.0,310.9,1609,202
3527,0.0,310.8,1470,204
3528,0.0,310.9,1573,209
3529,1.0,310.9,1378,212
3530,1.0,310.9,1567,214
3531,0.0,310.9,1441,0
3532,0.0,310.9,1641,3
3533,0.0,310.9,1486,6
3534,0.0,311.0,1563,8
3535,0.0,311.1,1769,10
3536,0.0,311.0,1672,13
3537,0.0,311.0,1632,18
3538,0.0,311.0,1980,20
3539,0.0,311.1,1635,23
3540,0.0,311.0,1686,25
3541,0.0,310.9,1574,27
3542,0.0,310.8,1546,29
3543,0.0,310.9,1899,31
3544,0.0,310.9,1449,33
3545,0.0,310.9,1483,35
3546,0.0,310.8,1576,38
3547,0.0,310.9,1317,40
3548,0.0,311.0,1467,43
3549,0.0,310.9,1616,46
3550,0.0,310.9,1299,48
3551,0.0,311.0,1432,51
3552,0.0,310.9,1799,54
3553,0.0,310.9,1358,56
3554,0.0,310.8,1618,59
3555,0.0,310.8,1525,62
3556,0.0,310.7,1551,64
3557,0.0,310.8,1735,66
3558,0.0,310.7,1309,68
3559,0.0,310.6,1743,71
3560,0.0,310.7,1659,73
3561,0.0,310.7,1680,76
3562,0.0,310.6,1486,78
3563,0.0,310.6,1471,80
3564,0.0,310.7,1465,82
3565,0.0,310.6,1492,85
3566,0.0,310.7,1420,88
3567,0.0,310.6,1295,91
3568,0.0,310.5,1548,93
3569,0.0,310.6,1372,95
3570,0.0,310.6,1552,97
3571,0.0,310.6,1441,100
3572,0.0,310.6,1691,105
3573,0.0,310.6,1451,108
3574,0.0,310.6,1452,110
3575,0.0,310.6,1406,112
3576,0.0,310.5,1567,114
3577,0.0,310.4,1599,116
3578,0.0,310.4,1455,118
3579,0.0,310.5,1625,121
3580,1.0,310.6,2672,124
3581,0.0,310.6,1650,126
3582,0.0,310.6,1459,128
3583,0.0,310.6,1395,131
3584,0.0,310.7,1751,133
3585,0.0,310.6,1192,135
3586,0.0,310.7,1947,137
3587,0.0,310.5,1593,139
3588,0.0,310.5,1478,141
3589,0.0,310.6,1505,146
3590,0.0,310.5,2465,149
3591,0.0,310.6,1403,151
3592,0.0,310.5,1458,153
3593,0.0,310.4,1369,156
3594,0.0,310.4,1377,161
3595,0.0,310.4,1452,164
3596,0.0,310.4,1517,167
3597,0.0,310.5,1354,169
3598,0.0,310.5,1724,171
3599,0.0,310.5,1399,174
3600,0.0,310.5,1388,176
3601,0.0,310.5,1523,181
3602,0.0,310.5,1377,183
3603,0.0,310.6,1417,185
3604,0.0,310.7,1542,188
3605,0.0,310.8,1557,190
3606,0.0,310.7,1641,192
3607,0.0,310.7,1318,194
3608,0.0,310.7,1638,196
3609,0.0,310.8,1954,198
3610,0.0,310.9,1644,201
3611,0.0,310.8,1594,204
3612,1.0,310.9,1405,207
3613,0.0,310.8,1622,0
3614,0.0,310.9,1557,2
3615,0.0,311.0,1606,4
3616,0.0,311.1,1647,6
3617,0.0,311.1,1413,9
3618,0.0,311.0,1529,12
3619,0.0,311.1,1448,14
3620,0.0,311.2,1435,16
3621,0.0,311.2,1474,18
3622,0.0,311.2,1657,23
3623,0.0,311.3,1509,25
3624,0.0,311.3,1530,27
3625,0.0,311.4,1587,30
3626,0.0,311.4,1467,33
3627,0.0,311.5,1360,36
3628,0.0,311.5,1588,39
3629,0.0,311.4,1609,41
3630,0.0,311.3,1415,43
3631,0.0,311.2,1845,45
3632,0.0,311.4,1419,47
3633,0.0,311.3,1634,50
3634,0.0,311.3,1521,52
3635,0.0,311.4,1499,55
3636,0.0,311.2,1616,57
3637,0.0,311.4,1449,60
3638,0.0,311.4,1626,62
3639,0.0,311.5,1445,65
3640,0.0,311.6,1622,68
3641,0.0,311.6,1544,70
3642,0.0,311.6,1488,75
3643,0.0,311.6,1309,77
3644,0.0,311.6,1784,79
3645,0.0,311.5,1548,81
3646,0.0,311.5,1413,83
3647,0.0,311.5,1863,85
3648,0.0,311.5,1427,88
3649,0.0,311.5,1443,90
3650,0.0,311.5,1481,93
3651,0.0,311.4,1446,95
3652,0.0,311.5,1444,97
3653,0.0,311.5,1341,99
3654,0.0,311.4,1518,102
3655,0.0,311.4,1603,104
3656,0.0,311.4,1686,106
3657,0.0,311.5,1383,108
3658,0.0,311.5,1477,111
3659,0.0,311.5,1449,113
3660,0.0,311.5,1734,116
3661,0.0,311.6,1398,119
3662,0.0,311.7,1639,121
3663,0.0,311.7,1517,124
3664,0.0,311.7,1442,127
3665,0.0,311.7,1685,130
3666,0.0,311.8,1358,133
3667,0.0,311.6,1608,136
3668,0.0,311.6,1665,139
3669,0.0,311.7,1510,141
3670,0.0,311.8,1465,143
3671,0.0,311.7,1701,145
3672,0.0,311.7,1486,147
3673,0.0,311.6,1658,150
3674,0.0,311.7,1449,152
3675,0.0,311.5,1346,157
3676,0.0,311.5,1866,159
3677,0.0,311.5,1562,162
3678,0.0,311.7,1368,165
3679,0.0,311.5,1567,168
3680,0.0,311.5,1725,170
3681,0.0,311.5,1744,172
3682,0.0,311.3,1453,174
3683,0.0,311.2,1550,177
3684,0.0,311.2,1558,179
3685,1.0,311.2,1270,182
3686,0.0,311.1,1380,184
3687,0.0,311.1,1406,187
3688,0.0,311.2,1625,189
3689,0.0,311.2,1420,192
3690,0.0,311.4,1889,194
3691,0.0,311.3,1477,196
3692,0.0,311.2,1460,198
3693,0.0,311.3,1758,200
3694,0.0,311.3,1521,202
3695,0.0,311.3,1511,204
3696,1.0,311.3,1530,207
3697,0.0,311.2,1454,0
3698,0.0,311.2,1928,2
3699,0.0,311.3,1758,4
3700,0.0,311.2,1649,9
3701,0.0,311.2,1447,11
3702,0.0,311.2,1417,13
3703,0.0,311.2,1434,15
3704,0.0,311.2,1418,17
3705,0.0,311.2,1400,20
3706,0.0,311.3,1725,23
3707,0.0,311.3,1567,26
3708,0.0,311.3,1497,28
3709,0.0,311.4,1549,31
3710,0.0,311.4,1754,33
3711,0.0,311.5,1489,35
3712,0.0,311.5,1543,37
3713,0.0,311.5,1543,39
3714,0.0,311.5,1565,41
3715,0.0,311.4,1855,43
3716,0.0,311.4,1475,46
3717,0.0,311.4,1609,49
3718,0.0,311.4,1443,51
3719,0.0,311.4,1450,56
3720,0.0,311.5,1590,58
3721,0.0,311.4,1508,60
3722,0.0,311.2,1544,63
3723,0.0,311.2,1451,66
3724,0.0,311.2,1758,68
3725,0.0,311.2,1507,70
3726,0.0,311.1,1543,73
3727,0.0,311.2,1505,78
3728,0.0,311.2,1786,81
3729,0.0,311.3,1457,83
3730,0.0,311.3,1312,85
3731,0.0,311.2,1405,88
3732,0.0,311.2,1377,91
3733,0.0,311.2,1347,94
3734,0.0,311.1,1470,97
3735,0.0,311.2,1873,99
3736,0.0,311.1,1434,102
3737,0.0,311.1,1628,105
3738,0.0,311.1,1351,110
3739,0.0,311.2,1454,112
3740,0.0,311.2,1663,115
3741,0.0,311.2,1401,118
3742,0.0,311.3,1503,120
3743,0.0,311.4,1564,122
3744,0.0,311.4,1759,124
3745,0.0,311.4,1409,126
3746,0.0,311.4,1738,128
3747,0.0,311.3,1393,130
3748,0.0,311.1,1499,135
3749,0.0,311.1,1493,137
3750,0.0,311.1,1652,139
3751,0.0,311.1,1589,141
3752,0.0,311.1,1520,143
3753,0.0,311.1,1455,145
3754,0.0,311.0,1463,150
3755,0.0,311.0,1442,152
3756,0.0,311.0,1329,154
3757,0.0,311.1,1546,156
3758,0.0,311.1,1516,158
3759,0.0,311.0,1476,161
3760,0.0,311.0,1412,164
3761,1.0,310.9,1377,166
3762,0.0,311.0,1490,168
3763,0.0,311.0,1526,171
3764,0.0,311.0,1428,174
3765,0.0,311.0,1329,176
3766,0.0,311.1,1443,178
3767,0.0,311.1,1373,181
3768,0.0,311.1,1630,183
3769,0.0,311.0,1555,185
3770,0.0,311.0,1436,187
3771,0.0,311.0,1609,190
3772,0.0,311.0,1384,192
3773,0.0,311.1,1448,195
3774,0.0,311.1,1887,197
3775,0.0,311.1,1480,200
3776,0.0,311.1,1850,203
3777,0.0,311.1,1538,208
3778,0.0,311.1,1721,210
3779,0.0,311.1,1366,0
3780,0.0,311.0,1657,3
3781,0.0,311.1,1446,5
3782,0.0,310.8,1465,7
3783,0.0,310.8,1827,9
3784,0.0,310.8,1397,11
3785,0.0,310.8,1744,16
3786,0.0,310.9,1545,18
3787,0.0,310.9,1587,20
3788,1.0,310.8,1377,22
3789,0.0,310.8,1511,24
3790,0.0,310.8,1650,26
3791,0.0,310.9,1412,28
3792,0.0,311.0,1528,30
3793,0.0,310.9,1459,32
3794,1.0,310.9,1379,34
3795,0.0,310.8,1356,36
3796,0.0,310.8,1409,39
3797,0.0,310.8,1504,42
3798,0.0,310.8,1622,45
3799,0.0,310.8,1786,47
3800,0.0,310.9,1506,49
3801,0.0,310.9,1916,51
3802,0.0,310.9,1771,54
3803,0.0,310.9,1488,57
3804,0.0,310.9,1531,60
3805,0.0,310.9,1529,62
3806,0.0,311.0,1580,64
3807,1.0,310.9,1360,67
3808,0.0,311.0,1546,70
3809,0.0,310.9,1762,73
3810,0.0,310.8,1350,76
3811,0.0,310.8,1562,78
3812,0.0,310.7,1608,81
3813,0.0,310.6,1392,84
3814,0.0,310.6,1467,86
3815,1.0,310.6,1326,88
3816,0.0,310.7,1769,91
3817,0.0,310.6,1459,93
3818,0.0,310.6,1421,95
3819,0.0,310.7,1491,98
3820,0.0,310.7,1567,100
3821,0.0,310.8,1421,102
3822,0.0,310.9,1596,104
3823,0.0,311.0,1464,106
3824,0.0,310.9,1581,109
3825,0.0,310.9,1620,112
3826,0.0,310.7,1413,114
3827,0.0,310.8,1438,119
3828,0.0,310.9,1469,124
3829,0.0,310.8,1762,127
3830,1.0,310.9,1366,130
3831,0.0,310.9,1891,135
3832,0.0,310.9,1742,137
3833,0.0,310.9,1465,140
3834,0.0,311.0,1541,143
3835,0.0,311.1,1295,146
3836,0.0,311.1,1435,149
3837,0.0,311.2,1466,152
3838,0.0,311.2,1450,154
3839,0.0,311.1,1880,156
3840,0.0,311.0,1578,158
3841,0.0,311.0,1610,161
3842,0.0,311.1,1565,163
3843,0.0,311.2,1545,165
3844,0.0,311.2,1227,167
3845,0.0,311.1,1484,169
3846,0.0,311.0,1591,171
3847,0.0,310.9,1403,173
3848,0.0,311.0,1450,175
